timestamp,channel,action,payload
1764328809555,CH1,POWER,2.40
1764328809561,CH1,POWER,2.40
1764328809566,CH1,POWER,2.40
1764328809570,CH1,POWER,2.40
1764328809576,CH1,POWER,2.40
1764328809580,CH1,POWER,2.40
1764328809586,CH1,POWER,2.40
1764328809590,CH1,POWER,2.40
1764328809596,CH1,POWER,2.40
1764328809600,CH1,POWER,2.40
1764328809606,CH1,POWER,2.40
1764328809610,CH1,POWER,2.40
1764328809616,CH1,POWER,2.40
1764328809620,CH1,POWER,2.40
1764328809626,CH1,POWER,2.40
1764328809630,CH1,POWER,2.40
1764328809636,CH1,POWER,2.40
1764328809641,CH1,POWER,2.40
1764328809646,CH1,POWER,2.40
1764328809650,CH1,POWER,2.40
1764328809656,CH1,POWER,2.40
1764328809660,CH1,POWER,2.40
1764328809666,CH1,POWER,2.40
1764328809670,CH1,POWER,2.40
1764328809676,CH1,POWER,2.40
1764328809684,CH1,POWER,2.40
1764328809688,CH1,POWER,2.40
1764328809694,CH1,POWER,2.40
1764328809698,CH1,POWER,2.40
1764328809704,CH1,POWER,2.40
1764328809708,CH1,POWER,2.40
1764328809716,CH1,POWER,2.40
1764328809718,CH1,POWER,2.40
1764328809745,CH1,POWER,2.40
1764328809750,CH1,POWER,2.40
1764328809755,CH1,POWER,2.40
1764328809760,CH1,POWER,2.40
1764328809765,CH1,POWER,2.40
1764328809771,CH1,POWER,2.40
1764328809777,CH1,POWER,2.40
1764328809782,CH1,POWER,2.40
1764328809787,CH1,POWER,2.40
1764328809792,CH1,POWER,2.40
1764328809797,CH1,POWER,2.40
1764328809802,CH1,POWER,2.40
1764328809807,CH1,POWER,2.40
1764328809812,CH1,POWER,2.40
1764328809817,CH1,POWER,2.40
1764328809822,CH1,POWER,2.40
1764328809827,CH1,POWER,2.40
1764328809832,CH1,POWER,2.40
1764328809837,CH1,POWER,2.40
1764328809842,CH1,POWER,2.40
1764328809847,CH1,POWER,2.40
1764328809852,CH1,POWER,2.40
1764328809857,CH1,POWER,2.40
1764328809862,CH1,POWER,2.40
1764328809867,CH1,POWER,2.40
1764328809872,CH1,POWER,2.40
1764328809877,CH1,POWER,2.40
1764328809882,CH1,POWER,2.40
1764328809887,CH1,POWER,2.40
1764328809892,CH1,POWER,2.40
1764328809897,CH1,POWER,2.40
1764328809902,CH1,POWER,2.40
1764328809907,CH1,POWER,2.40
1764328809912,CH1,POWER,2.40
1764328809917,CH1,POWER,2.40
1764328809922,CH1,POWER,2.40
1764328809927,CH1,POWER,2.40
1764328809932,CH1,POWER,2.40
1764328809937,CH1,POWER,2.40
1764328809942,CH1,POWER,2.40
1764328809947,CH1,POWER,2.40
1764328809952,CH1,POWER,2.40
1764328809957,CH1,POWER,2.40
1764328809962,CH1,POWER,2.40
1764328809968,CH1,POWER,2.40
1764328809972,CH1,POWER,2.40
1764328809977,CH1,POWER,2.40
1764328809982,CH1,POWER,2.40
1764328809987,CH1,POWER,2.40
1764328809992,CH1,POWER,2.40
1764328809997,CH1,POWER,2.40
1764328810002,CH1,POWER,2.40
1764328810007,CH1,POWER,2.40
1764328810012,CH1,POWER,2.40
1764328810017,CH1,POWER,2.40
1764328810022,CH1,POWER,2.40
1764328810027,CH1,POWER,2.40
1764328810033,CH1,POWER,2.40
1764328810038,CH1,POWER,2.40
1764328810043,CH1,POWER,2.40
1764328810048,CH1,POWER,2.40
1764328810052,CH1,POWER,2.40
1764328810058,CH1,POWER,2.40
1764328810062,CH1,POWER,2.40
1764328810067,CH1,POWER,2.40
1764328810071,CH1,POWER,2.40
1764328810075,CH1,POWER,2.40
1764328810080,CH1,POWER,2.40
1764328810085,CH1,POWER,2.40
1764328810090,CH1,POWER,2.40
1764328810095,CH1,POWER,2.40
1764328810100,CH1,POWER,2.40
1764328810108,CH1,POWER,2.40
1764328810111,CH1,POWER,2.40
1764328810137,CH1,POWER,2.40
1764328810142,CH1,POWER,2.40
1764328810147,CH1,POWER,2.40
1764328810152,CH1,POWER,2.40
1764328810157,CH1,POWER,2.40
1764328810163,CH1,POWER,2.40
1764328810170,CH1,POWER,2.40
1764328810175,CH1,POWER,2.40
1764328810180,CH1,POWER,2.40
1764328810188,CH1,POWER,2.40
1764328810193,CH1,POWER,2.40
1764328810200,CH1,POWER,2.40
1764328810208,CH1,POWER,2.40
1764328810213,CH1,POWER,2.40
1764328810217,CH1,POWER,2.40
1764328810223,CH1,POWER,2.40
1764328810229,CH1,POWER,2.40
1764328810235,CH1,POWER,2.40
1764328810240,CH1,POWER,2.40
1764328810248,CH1,POWER,2.40
1764328810254,CH1,POWER,2.40
1764328810259,CH1,POWER,2.40
1764328810265,CH1,POWER,2.40
1764328810270,CH1,POWER,2.40
1764328810278,CH1,POWER,2.40
1764328810283,CH1,POWER,2.40
1764328810290,CH1,POWER,2.40
1764328810298,CH1,POWER,2.40
1764328810303,CH1,POWER,2.40
1764328810310,CH1,POWER,2.40
1764328810318,CH1,POWER,2.40
1764328810324,CH1,POWER,2.40
1764328810330,CH1,POWER,2.40
1764328810335,CH1,POWER,2.40
1764328810340,CH1,POWER,2.40
1764328810348,CH1,POWER,2.40
1764328810354,CH1,POWER,2.40
1764328810360,CH1,POWER,2.40
1764328810365,CH1,POWER,2.40
1764328810370,CH1,POWER,2.40
1764328810378,CH1,POWER,2.40
1764328810384,CH1,POWER,2.40
1764328810389,CH1,POWER,2.40
1764328810395,CH1,POWER,2.40
1764328810400,CH1,POWER,2.40
1764328810405,CH1,POWER,2.40
1764328810410,CH1,POWER,2.40
1764328810418,CH1,POWER,2.40
1764328810424,CH1,POWER,2.40
1764328810430,CH1,POWER,2.40
1764328810438,CH1,POWER,2.40
1764328810443,CH1,POWER,2.40
1764328810450,CH1,POWER,2.40
1764328810455,CH1,POWER,2.40
1764328810460,CH1,POWER,2.40
1764328810468,CH1,POWER,2.40
1764328810473,CH1,POWER,2.40
1764328810479,CH1,POWER,2.40
1764328810484,CH1,POWER,2.40
1764328810489,CH1,POWER,2.40
1764328810494,CH1,POWER,2.40
1764328810497,CH1,POWER,2.40
1764328810500,CH1,POWER,2.40
1764328810502,CH1,POWER,2.40
1764328810529,CH1,POWER,2.40
1764328810534,CH1,POWER,2.40
1764328810542,CH1,POWER,2.40
1764328810550,CH1,POWER,2.40
1764328810554,CH1,POWER,2.40
1764328810559,CH1,POWER,2.40
1764328810564,CH1,POWER,2.40
1764328810569,CH1,POWER,2.40
1764328810574,CH1,POWER,2.40
1764328810582,CH1,POWER,2.40
1764328810587,CH1,POWER,2.40
1764328810592,CH1,POWER,2.40
1764328810600,CH1,POWER,2.40
1764328810605,CH1,POWER,2.40
1764328810612,CH1,POWER,2.40
1764328810617,CH1,POWER,2.40
1764328810624,CH1,POWER,2.40
1764328810629,CH1,POWER,2.40
1764328810634,CH1,POWER,2.40
1764328810642,CH1,POWER,2.40
1764328810650,CH1,POWER,2.40
1764328810655,CH1,POWER,2.40
1764328810662,CH1,POWER,2.40
1764328810667,CH1,POWER,2.40
1764328810672,CH1,POWER,2.40
1764328810677,CH1,POWER,2.40
1764328810682,CH1,POWER,2.40
1764328810686,CH1,POWER,2.40
1764328810691,CH1,POWER,2.40
