timestamp,channel,action,payload
1764329179687,CH1,POWER,2.40
1764329179693,CH1,POWER,2.40
1764329179698,CH1,POWER,2.40
1764329179703,CH1,POWER,2.40
1764329179707,CH1,POWER,2.40
1764329179713,CH1,POWER,2.40
1764329179718,CH1,POWER,2.40
1764329179723,CH1,POWER,2.40
1764329179728,CH1,POWER,2.40
1764329179733,CH1,POWER,2.40
1764329179738,CH1,POWER,2.40
1764329179743,CH1,POWER,2.40
1764329179747,CH1,POWER,2.40
1764329179753,CH1,POWER,2.40
1764329179757,CH1,POWER,2.40
1764329179763,CH1,POWER,2.40
1764329179767,CH1,POWER,2.40
1764329179773,CH1,POWER,2.40
1764329179777,CH1,POWER,2.40
1764329179783,CH1,POWER,2.40
1764329179787,CH1,POWER,2.40
1764329179792,CH1,POWER,2.40
1764329179794,CH1,POWER,2.40
1764329179797,CH1,POWER,2.40
1764329179825,CH1,POWER,2.40
1764329179833,CH1,POWER,2.40
1764329179838,CH1,POWER,2.40
1764329179845,CH1,POWER,2.40
1764329179850,CH1,POWER,2.40
1764329179855,CH1,POWER,2.40
1764329179859,CH1,POWER,2.40
1764329179864,CH1,POWER,2.40
1764329179868,CH1,POWER,2.40
1764329179872,CH1,POWER,2.40
1764329179877,CH1,POWER,2.40
1764329179885,CH1,POWER,2.40
1764329179893,CH1,POWER,2.40
1764329179899,CH1,POWER,2.40
1764329179905,CH1,POWER,2.40
1764329179913,CH1,POWER,2.40
1764329179919,CH1,POWER,2.40
1764329179925,CH1,POWER,2.40
1764329179933,CH1,POWER,2.40
1764329179939,CH1,POWER,2.40
1764329179945,CH1,POWER,2.40
1764329179950,CH1,POWER,2.40
1764329179955,CH1,POWER,2.40
1764329179963,CH1,POWER,2.40
1764329179969,CH1,POWER,2.40
1764329179975,CH1,POWER,2.40
1764329179981,CH1,POWER,2.40
1764329179986,CH1,POWER,2.40
1764329179993,CH1,POWER,2.40
1764329179998,CH1,POWER,2.40
1764329180005,CH1,POWER,2.40
1764329180010,CH1,POWER,2.40
1764329180015,CH1,POWER,2.40
1764329180021,CH1,POWER,2.40
1764329180025,CH1,POWER,2.40
1764329180031,CH1,POWER,2.40
1764329180035,CH1,POWER,2.40
1764329180039,CH1,POWER,2.40
1764329180045,CH1,POWER,2.40
1764329180049,CH1,POWER,2.40
1764329180054,CH1,POWER,2.40
1764329180058,CH1,POWER,2.40
1764329180064,CH1,POWER,2.40
1764329180069,CH1,POWER,2.40
1764329180074,CH1,POWER,2.40
1764329180079,CH1,POWER,2.40
1764329180085,CH1,POWER,2.40
1764329180090,CH1,POWER,2.40
1764329180095,CH1,POWER,2.40
1764329180099,CH1,POWER,2.40
1764329180105,CH1,POWER,2.40
1764329180109,CH1,POWER,2.40
1764329180114,CH1,POWER,2.40
1764329180119,CH1,POWER,2.40
1764329180125,CH1,POWER,2.40
1764329180129,CH1,POWER,2.40
1764329180135,CH1,POWER,2.40
1764329180139,CH1,POWER,2.40
1764329180145,CH1,POWER,2.40
1764329180149,CH1,POWER,2.40
1764329180155,CH1,POWER,2.40
1764329180159,CH1,POWER,2.40
1764329180165,CH1,POWER,2.40
1764329180171,CH1,POWER,2.40
1764329180175,CH1,POWER,2.40
1764329180179,CH1,POWER,2.40
1764329180185,CH1,POWER,2.40
1764329180192,CH1,POWER,2.40
1764329180194,CH1,POWER,2.40
1764329180197,CH1,POWER,2.40
1764329180199,CH1,POWER,2.40
1764329180227,CH1,POWER,2.40
1764329180235,CH1,POWER,2.40
1764329180240,CH1,POWER,2.40
1764329180246,CH1,POWER,2.40
1764329180252,CH1,POWER,2.40
1764329180257,CH1,POWER,2.40
1764329180261,CH1,POWER,2.40
1764329180267,CH1,POWER,2.40
1764329180275,CH1,POWER,2.40
1764329180281,CH1,POWER,2.40
1764329180287,CH1,POWER,2.40
1764329180295,CH1,POWER,2.40
1764329180301,CH1,POWER,2.40
1764329180307,CH1,POWER,2.40
1764329180312,CH1,POWER,2.40
1764329180317,CH1,POWER,2.40
1764329180325,CH1,POWER,2.40
1764329180331,CH1,POWER,2.40
1764329180337,CH1,POWER,2.40
1764329180345,CH1,POWER,2.40
1764329180351,CH1,POWER,2.40
1764329180357,CH1,POWER,2.40
1764329180362,CH1,POWER,2.40
1764329180367,CH1,POWER,2.40
1764329180372,CH1,POWER,2.40
1764329180377,CH1,POWER,2.40
1764329180385,CH1,POWER,2.40
1764329180391,CH1,POWER,2.40
1764329180397,CH1,POWER,2.40
1764329180402,CH1,POWER,2.40
1764329180407,CH1,POWER,2.40
1764329180415,CH1,POWER,2.40
1764329180420,CH1,POWER,2.40
1764329180426,CH1,POWER,2.40
1764329180432,CH1,POWER,2.40
1764329180437,CH1,POWER,2.40
1764329180445,CH1,POWER,2.40
1764329180450,CH1,POWER,2.40
1764329180456,CH1,POWER,2.40
1764329180462,CH1,POWER,2.40
1764329180467,CH1,POWER,2.40
1764329180475,CH1,POWER,2.40
1764329180481,CH1,POWER,2.40
1764329180487,CH1,POWER,2.40
1764329180495,CH1,POWER,2.40
1764329180501,CH1,POWER,2.40
1764329180507,CH1,POWER,2.40
1764329180515,CH1,POWER,2.40
1764329180521,CH1,POWER,2.40
1764329180526,CH1,POWER,2.40
1764329180532,CH1,POWER,2.40
1764329180537,CH1,POWER,2.40
1764329180545,CH1,POWER,2.40
1764329180551,CH1,POWER,2.40
1764329180556,CH1,POWER,2.40
1764329180560,CH1,POWER,2.40
1764329180567,CH1,POWER,2.40
1764329180575,CH1,POWER,2.40
1764329180580,CH1,POWER,2.40
1764329180584,CH1,POWER,2.40
1764329180589,CH1,POWER,2.40
1764329180591,CH1,POWER,2.40
1764329180619,CH1,POWER,2.40
1764329180624,CH1,POWER,2.40
1764329180629,CH1,POWER,2.40
1764329180634,CH1,POWER,2.40
1764329180639,CH1,POWER,2.40
1764329180647,CH1,POWER,2.40
1764329180652,CH1,POWER,2.40
1764329180659,CH1,POWER,2.40
1764329180664,CH1,POWER,2.40
1764329180669,CH1,POWER,2.40
1764329180674,CH1,POWER,2.40
1764329180679,CH1,POWER,2.40
1764329180684,CH1,POWER,2.40
1764329180689,CH1,POWER,2.40
1764329180694,CH1,POWER,2.40
1764329180699,CH1,POWER,2.40
1764329180704,CH1,POWER,2.40
1764329180709,CH1,POWER,2.40
1764329180714,CH1,POWER,2.40
1764329180719,CH1,POWER,2.40
1764329180724,CH1,POWER,2.40
1764329180729,CH1,POWER,2.40
1764329180734,CH1,POWER,2.40
1764329180739,CH1,POWER,2.40
1764329180745,CH1,POWER,2.40
1764329180749,CH1,POWER,2.40
1764329180754,CH1,POWER,2.40
1764329180759,CH1,POWER,2.40
1764329180764,CH1,POWER,2.40
1764329180769,CH1,POWER,2.40
1764329180776,CH1,POWER,2.40
1764329180781,CH1,POWER,2.40
1764329180789,CH1,POWER,2.40
1764329180797,CH1,POWER,2.40
1764329180803,CH1,POWER,2.40
1764329180809,CH1,POWER,2.40
1764329180817,CH1,POWER,2.40
1764329180823,CH1,POWER,2.40
1764329180829,CH1,POWER,2.40
1764329180834,CH1,POWER,2.40
1764329180839,CH1,POWER,2.40
1764329180847,CH1,POWER,2.40
1764329180853,CH1,POWER,2.40
1764329180858,CH1,POWER,2.40
1764329180862,CH1,POWER,2.40
1764329180868,CH1,POWER,2.40
1764329180872,CH1,POWER,2.40
1764329180878,CH1,POWER,2.40
1764329180884,CH1,POWER,2.40
1764329180889,CH1,POWER,2.40
1764329180894,CH1,POWER,2.40
1764329180899,CH1,POWER,2.40
1764329180907,CH1,POWER,2.40
1764329180913,CH1,POWER,2.40
1764329180918,CH1,POWER,2.40
1764329180923,CH1,POWER,2.40
1764329180929,CH1,POWER,2.40
1764329180934,CH1,POWER,2.40
1764329180939,CH1,POWER,2.40
1764329180944,CH1,POWER,2.40
1764329180949,CH1,POWER,2.40
1764329180957,CH1,POWER,2.40
1764329180962,CH1,POWER,2.40
1764329180969,CH1,POWER,2.40
1764329180974,CH1,POWER,2.40
1764329180977,CH1,POWER,2.40
1764329180980,CH1,POWER,2.40
1764329180983,CH1,POWER,2.40
1764329181011,CH1,POWER,2.40
1764329181016,CH1,POWER,2.40
1764329181021,CH1,POWER,2.40
1764329181026,CH1,POWER,2.40
1764329181031,CH1,POWER,2.40
1764329181036,CH1,POWER,2.40
1764329181041,CH1,POWER,2.40
1764329181045,CH1,POWER,2.40
1764329181050,CH1,POWER,2.40
1764329181055,CH1,POWER,2.40
1764329181060,CH1,POWER,2.40
1764329181065,CH1,POWER,2.40
1764329181071,CH1,POWER,2.40
1764329181076,CH1,POWER,2.40
1764329181081,CH1,POWER,2.40
1764329181089,CH1,POWER,2.40
1764329181095,CH1,POWER,2.40
1764329181100,CH1,POWER,2.40
1764329181106,CH1,POWER,2.40
1764329181111,CH1,POWER,2.40
1764329181119,CH1,POWER,2.40
1764329181125,CH1,POWER,2.40
1764329181131,CH1,POWER,2.40
1764329181136,CH1,POWER,2.40
1764329181141,CH1,POWER,2.40
1764329181146,CH1,POWER,2.40
1764329181151,CH1,POWER,2.40
1764329181156,CH1,POWER,2.40
1764329181161,CH1,POWER,2.40
1764329181167,CH1,POWER,2.40
1764329181172,CH1,POWER,2.40
1764329181179,CH1,POWER,2.40
1764329181184,CH1,POWER,2.40
1764329181191,CH1,POWER,2.40
1764329181196,CH1,POWER,2.40
1764329181201,CH1,POWER,2.40
1764329181206,CH1,POWER,2.40
1764329181211,CH1,POWER,2.40
1764329181219,CH1,POWER,2.40
1764329181224,CH1,POWER,2.40
1764329181230,CH1,POWER,2.40
1764329181235,CH1,POWER,2.40
1764329181241,CH1,POWER,2.40
1764329181246,CH1,POWER,2.40
1764329181251,CH1,POWER,2.40
1764329181255,CH1,POWER,2.40
1764329181261,CH1,POWER,2.40
1764329181269,CH1,POWER,2.40
1764329181274,CH1,POWER,2.40
1764329181280,CH1,POWER,2.40
1764329181285,CH1,POWER,2.40
1764329181290,CH1,POWER,2.40
1764329181296,CH1,POWER,2.40
1764329181301,CH1,POWER,2.40
1764329181306,CH1,POWER,2.40
